pagSeccion;titulo;href
https://www.pagina12.com.ar/secciones/el-mundo?page=407;"Trump mandó a una periodista de origen asiático a ""preguntarle a China"" por el coronavirus";https://www.pagina12.com.ar/265398-trump-mando-a-una-periodista-de-origen-asiatico-a-preguntarl
https://www.pagina12.com.ar/secciones/el-mundo?page=407;Con Brasil en medio del drama, Bolsonaro quiere abrir peluquerías y gimnasios;https://www.pagina12.com.ar/265424-con-brasil-en-medio-del-drama-bolsonaro-quiere-abrir-peluque
https://www.pagina12.com.ar/secciones/el-mundo?page=407;El jefe de epidemiólogos de EE.UU advierte sobre el peligro del desconfinamiento;https://www.pagina12.com.ar/265470-el-jefe-de-epidemiologos-de-ee-uu-advierte-sobre-el-peligro-
https://www.pagina12.com.ar/secciones/el-mundo?page=407;El Reino Unido prolonga la ayuda salarial a causa del coronavirus;https://www.pagina12.com.ar/265481-el-reino-unido-prolonga-la-ayuda-salarial-a-causa-del-corona
https://www.pagina12.com.ar/secciones/el-mundo?page=407;Italia reabrirá bares y peluquerías;https://www.pagina12.com.ar/265495-italia-reabrira-bares-y-peluquerias
https://www.pagina12.com.ar/secciones/el-mundo?page=407;Un video compromete la continuidad de Bolsonaro;https://www.pagina12.com.ar/265498-un-video-compromete-la-continuidad-de-bolsonaro
https://www.pagina12.com.ar/secciones/el-mundo?page=407;Dramática advertencia de Médicos sin Fronteras sobre latinoamérica;https://www.pagina12.com.ar/265478-dramatica-advertencia-de-medicos-sin-fronteras-sobre-latinoa
https://www.pagina12.com.ar/secciones/el-mundo?page=408;Brasil: De un impeachment a otro;https://www.pagina12.com.ar/265477-brasil-de-un-impeachment-a-otro
https://www.pagina12.com.ar/secciones/el-mundo?page=408;"El fotógrafo Salgado y su esposa denuncian un posible ""genocidio"" indígena en Brasil";https://www.pagina12.com.ar/265460-el-fotografo-salgado-y-su-esposa-denuncian-un-posible-genoci
https://www.pagina12.com.ar/secciones/el-mundo?page=408;Record de contagios por coronavirus en Chile;https://www.pagina12.com.ar/265425-record-de-contagios-por-coronavirus-en-chile
https://www.pagina12.com.ar/secciones/el-mundo?page=408;Coronavirus en Estados Unidos: 600 milmillonarios ganaron 282 mil millones de dólares mientras se perdían 22 millones de empleos;https://www.pagina12.com.ar/265403-coronavirus-en-estados-unidos-600-milmillonarios-ganaron-282
https://www.pagina12.com.ar/secciones/el-mundo?page=408;Seúl intenta localizar a tres mil personas para evitar un nuevo brote de coronavirus;https://www.pagina12.com.ar/265232-seul-intenta-localizar-a-tres-mil-personas-para-evitar-un-nu
https://www.pagina12.com.ar/secciones/el-mundo?page=408;Coronavirus en Colombia: empieza la reapertura de sectores económicos;https://www.pagina12.com.ar/265236-coronavirus-en-colombia-empieza-la-reapertura-de-sectores-ec
