pagSeccion;titulo;href
https://www.pagina12.com.ar/secciones/deportes?page=6;Aquellas tardes de Spica: Tinelli la tenía más fácil;https://www.pagina12.com.ar/363375-aquellas-tardes-de-spica-tinelli-la-tenia-mas-facil
https://www.pagina12.com.ar/secciones/deportes?page=6;Murió el Piojo Yudica, un pedazo de historia del fútbol argentino;https://www.pagina12.com.ar/363309-murio-el-piojo-yudica-un-pedazo-de-historia-del-futbol-argen
https://www.pagina12.com.ar/secciones/deportes?page=6;El fútbol según Bielsa;https://www.pagina12.com.ar/363149-el-futbol-segun-bielsa
https://www.pagina12.com.ar/secciones/deportes?page=7;Pacquiao perdió pero todavía no se fue;https://www.pagina12.com.ar/363157-pacquiao-perdio-pero-todavia-no-se-fue
https://www.pagina12.com.ar/secciones/deportes?page=7;Turismo Carretera: Werner ganó la final en Posadas  ;https://www.pagina12.com.ar/363193-turismo-carretera-werner-gano-la-final-en-posadas
https://www.pagina12.com.ar/secciones/deportes?page=7;Cincinnati: Zverev se coronó con una victoria sobre Rublev;https://www.pagina12.com.ar/363210-cincinnati-zverev-se-corono-con-una-victoria-sobre-rublev
https://www.pagina12.com.ar/secciones/deportes?page=7;Newell's vs. Rosario Central, un clásico entretenido pero sin dueño;https://www.pagina12.com.ar/363189-newells-vs-rosario-central-un-clasico-entretenido-pero-sin-d
https://www.pagina12.com.ar/secciones/deportes?page=7;Fútbol femenino: San Lorenzo goleó y sigue puntero;https://www.pagina12.com.ar/363216-futbol-femenino-san-lorenzo-goleo-y-sigue-puntero
https://www.pagina12.com.ar/secciones/deportes?page=7;Premier League: el Tottenham de Romero y Lo Celso ganó y es uno de los punteros;https://www.pagina12.com.ar/363194-premier-league-el-tottenham-de-romero-y-lo-celso-gano-y-es-u
https://www.pagina12.com.ar/secciones/deportes?page=7;"""Fue algo muy lindo poder liberarme""";https://www.pagina12.com.ar/363191-fue-algo-muy-lindo-poder-liberarme
https://www.pagina12.com.ar/secciones/deportes?page=7;Liga italiana: Dybala convirtió para la Juventus que empató con Udinese ;https://www.pagina12.com.ar/363207-liga-italiana-dybala-convirtio-para-la-juventus-que-empato-c
https://www.pagina12.com.ar/secciones/deportes?page=7;"José María ""Pechito"" López ganó las 24 Horas de Le Mans";https://www.pagina12.com.ar/363139-jose-maria-pechito-lopez-gano-las-24-horas-de-le-mans
https://www.pagina12.com.ar/secciones/deportes?page=7;Angel Correa le dio el triunfo al Atlético Madrid sobre Elche;https://www.pagina12.com.ar/363212-angel-correa-le-dio-el-triunfo-al-atletico-madrid-sobre-elch
https://www.pagina12.com.ar/secciones/deportes?page=7;Liga Profesional: Talleres le ganó a Unión en Santa Fe;https://www.pagina12.com.ar/363222-liga-profesional-talleres-le-gano-a-union-en-santa-fe
https://www.pagina12.com.ar/secciones/deportes?page=8;Las posiciones de la Liga Profesional del fútbol argentino;https://www.pagina12.com.ar/363231-las-posiciones-de-la-liga-profesional-del-futbol-argentino
https://www.pagina12.com.ar/secciones/deportes?page=8;River no resolvió ninguna de sus incógnitas ante Gimnasia;https://www.pagina12.com.ar/363235-river-no-resolvio-ninguna-de-sus-incognitas-ante-gimnasia
https://www.pagina12.com.ar/secciones/deportes?page=8;Liga Profesional: Argentinos le ganó a San Lorenzo, que sigue en baja;https://www.pagina12.com.ar/363245-liga-profesional-argentinos-le-gano-a-san-lorenzo-que-sigue-
https://www.pagina12.com.ar/secciones/deportes?page=8;Pechito López tras los pasos de Froilán González: los dos argentinos ganadores de las 24 Horas de Le Mans;https://www.pagina12.com.ar/363143-pechito-lopez-tras-los-pasos-de-froilan-gonzalez-los-dos-arg
https://www.pagina12.com.ar/secciones/deportes?page=8;Manny Pacquiao perdió con el cubano Yordenis Ugás y habló de su retiro el boxeo;https://www.pagina12.com.ar/363131-manny-pacquiao-perdio-con-el-cubano-yordenis-ugas-y-hablo-de
https://www.pagina12.com.ar/secciones/deportes?page=8;Los Pumas perdieron categóricamente frente a Sudáfrica por el Championship;https://www.pagina12.com.ar/362984-los-pumas-perdieron-categoricamente-frente-a-sudafrica-por-e
https://www.pagina12.com.ar/secciones/deportes?page=8;Liga Profesional: Platense sacó un puntazo importante en Santiago;https://www.pagina12.com.ar/362999-liga-profesional-platense-saco-un-puntazo-importante-en-sant
https://www.pagina12.com.ar/secciones/deportes?page=8;La mujer más poderosa del fútbol brasileño;https://www.pagina12.com.ar/363001-la-mujer-mas-poderosa-del-futbol-brasileno
https://www.pagina12.com.ar/secciones/deportes?page=8;Turismo Carretera: Mazzacane fue el más rápido;https://www.pagina12.com.ar/363006-turismo-carretera-mazzacane-fue-el-mas-rapido
https://www.pagina12.com.ar/secciones/deportes?page=8;Pilar Geijo regresó al circuito de aguas abiertas con un podio;https://www.pagina12.com.ar/363011-pilar-geijo-regreso-al-circuito-de-aguas-abiertas-con-un-pod
https://www.pagina12.com.ar/secciones/deportes?page=8;Liga Profesional: Vélez cortó la racha sin goles y aplastó a Lanús;https://www.pagina12.com.ar/363030-liga-profesional-velez-corto-la-racha-sin-goles-y-aplasto-a-
https://www.pagina12.com.ar/secciones/deportes?page=9;Liga Profesional: Godoy Cruz y Huracán no se sacaron ventaja;https://www.pagina12.com.ar/363034-liga-profesional-godoy-cruz-y-huracan-no-se-sacaron-ventaja
https://www.pagina12.com.ar/secciones/deportes?page=9;Barcelona rescató un empate en Bilbao;https://www.pagina12.com.ar/363040-barcelona-rescato-un-empate-en-bilbao
https://www.pagina12.com.ar/secciones/deportes?page=9;El Leeds de Bielsa sumó el primer punto en la Premier League;https://www.pagina12.com.ar/363048-el-leeds-de-bielsa-sumo-el-primer-punto-en-la-premier-league
https://www.pagina12.com.ar/secciones/deportes?page=9;Liga Profesional: River post-Copas visita a Gimnasia en el Bosque;https://www.pagina12.com.ar/363051-liga-profesional-river-post-copas-visita-a-gimnasia-en-el-bo
https://www.pagina12.com.ar/secciones/deportes?page=9;El Inter goleó en el estreno de la Liga italiana;https://www.pagina12.com.ar/363053-el-inter-goleo-en-el-estreno-de-la-liga-italiana
https://www.pagina12.com.ar/secciones/deportes?page=9;Liga Profesional: Racing le metió tres al alicaído Arsenal;https://www.pagina12.com.ar/363054-liga-profesional-racing-le-metio-tres-al-alicaido-arsenal
https://www.pagina12.com.ar/secciones/deportes?page=9;Liga Profesional: Boca ganó con lo justo en el debut de Battaglia;https://www.pagina12.com.ar/363059-liga-profesional-boca-gano-con-lo-justo-en-el-debut-de-batta
https://www.pagina12.com.ar/secciones/deportes?page=9;Kevin Durant, el astro de la NBA que busca desestigmatizar el consumo de marihuana entre los atletas;https://www.pagina12.com.ar/362778-kevin-durant-el-astro-de-la-nba-que-busca-desestigmatizar-el
https://www.pagina12.com.ar/secciones/deportes?page=9;Rafael Nadal dio por terminada su temporada 2021 y no jugará el US Open;https://www.pagina12.com.ar/362780-rafael-nadal-dio-por-terminada-su-temporada-2021-y-no-jugara
https://www.pagina12.com.ar/secciones/deportes?page=9;Las Pioneras, postales de la gloria  ;https://www.pagina12.com.ar/362800-las-pioneras-postales-de-la-gloria
https://www.pagina12.com.ar/secciones/deportes?page=9;Los Pumas van por la revancha ante los Springboks;https://www.pagina12.com.ar/362825-los-pumas-van-por-la-revancha-ante-los-springboks
https://www.pagina12.com.ar/secciones/deportes?page=10;Fútbol femenino: River goleó a Huracán y lidera con puntaje ideal;https://www.pagina12.com.ar/362837-futbol-femenino-river-goleo-a-huracan-y-lidera-con-puntaje-i
https://www.pagina12.com.ar/secciones/deportes?page=10;Manny Pacquiao vuelve al boxeo tras dos años de ausencia;https://www.pagina12.com.ar/362843-manny-pacquiao-vuelve-al-boxeo-tras-dos-anos-de-ausencia
https://www.pagina12.com.ar/secciones/deportes?page=10;Liga Profesional: Boca empieza el ciclo Battaglia ante Patronato;https://www.pagina12.com.ar/362869-liga-profesional-boca-empieza-el-ciclo-battaglia-ante-patron
https://www.pagina12.com.ar/secciones/deportes?page=10;Aldosivi venció al campeón Colón y sube en la tabla;https://www.pagina12.com.ar/362878-aldosivi-vencio-al-campeon-colon-y-sube-en-la-tabla
https://www.pagina12.com.ar/secciones/deportes?page=10;Liga Profesional: Independiente no pudo quebrar a Defensa;https://www.pagina12.com.ar/362901-liga-profesional-independiente-no-pudo-quebrar-a-defensa
https://www.pagina12.com.ar/secciones/deportes?page=10;Liga Profesional: Estudiantes de La Plata no pudo con Banfield;https://www.pagina12.com.ar/362903-liga-profesional-estudiantes-de-la-plata-no-pudo-con-banfiel
https://www.pagina12.com.ar/secciones/deportes?page=10;Sarmiento goleó a Atlético Tucumán por la Liga Profesional;https://www.pagina12.com.ar/362918-sarmiento-goleo-a-atletico-tucuman-por-la-liga-profesional
https://www.pagina12.com.ar/secciones/deportes?page=10;Mientras espera por Messi, el PSG ganó e Icardi sufrió una lesión insólita;https://www.pagina12.com.ar/362854-mientras-espera-por-messi-el-psg-gano-e-icardi-sufrio-una-le
https://www.pagina12.com.ar/secciones/deportes?page=10;La simpática aparición de Manu Ginóbili en el trailer de Space Jam 2;https://www.pagina12.com.ar/362809-la-simpatica-aparicion-de-manu-ginobili-en-el-trailer-de-spa
https://www.pagina12.com.ar/secciones/deportes?page=10;A fines de septiembre volverá el público a las canchas de fútbol;https://www.pagina12.com.ar/362799-a-fines-de-septiembre-volvera-el-publico-a-las-canchas-de-fu
https://www.pagina12.com.ar/secciones/deportes?page=10;"Durísima carta del Profe Córdoba a Miguel Russo: lo calificó de ""figura decorativa"" en Boca";https://www.pagina12.com.ar/362786-durisima-carta-del-profe-cordoba-a-miguel-russo-lo-califico-
https://www.pagina12.com.ar/secciones/deportes?page=11;Murió en México un reconocido surfista de Mar del Plata;https://www.pagina12.com.ar/362759-murio-en-mexico-un-reconocido-surfista-de-mar-del-plata
https://www.pagina12.com.ar/secciones/deportes?page=11;Después del ataque, Battaglia también mueve el medio de Boca;https://www.pagina12.com.ar/362661-despues-del-ataque-battaglia-tambien-mueve-el-medio-de-boca
https://www.pagina12.com.ar/secciones/deportes?page=11;El debut de Messi en Francia tendrá que esperar;https://www.pagina12.com.ar/362534-el-debut-de-messi-en-francia-tendra-que-esperar
https://www.pagina12.com.ar/secciones/deportes?page=11;Copa Davis: interrogantes y certezas con vistas al choque ante Belarús;https://www.pagina12.com.ar/362535-copa-davis-interrogantes-y-certezas-con-vistas-al-choque-ant
https://www.pagina12.com.ar/secciones/deportes?page=11;Scaloni llegó al país y dará la lista de los campeones de América;https://www.pagina12.com.ar/362542-scaloni-llego-al-pais-y-dara-la-lista-de-los-campeones-de-am
https://www.pagina12.com.ar/secciones/deportes?page=11;Ledesma anunció a Los Pumas con seis cambios;https://www.pagina12.com.ar/362548-ledesma-anuncio-a-los-pumas-con-seis-cambios
https://www.pagina12.com.ar/secciones/deportes?page=11;El DT del Brest quería que juegue Messi porque lo ama;https://www.pagina12.com.ar/362566-el-dt-del-brest-queria-que-juegue-messi-porque-lo-ama
https://www.pagina12.com.ar/secciones/deportes?page=11;La alegría es sólo brasileña y la tristeza, del fútbol argentino;https://www.pagina12.com.ar/362633-la-alegria-es-solo-brasilena-y-la-tristeza-del-futbol-argent
https://www.pagina12.com.ar/secciones/deportes?page=11;Masters de Cincinnati: Schwartzman y Pella, eliminados en octavos;https://www.pagina12.com.ar/362642-masters-de-cincinnati-schwartzman-y-pella-eliminados-en-octa
https://www.pagina12.com.ar/secciones/deportes?page=11;Liga Profesional: el líder Independiente recibe a Defensa y Justicia;https://www.pagina12.com.ar/362643-liga-profesional-el-lider-independiente-recibe-a-defensa-y-j
https://www.pagina12.com.ar/secciones/deportes?page=11;River recalcula y le apunta al torneo local;https://www.pagina12.com.ar/362646-river-recalcula-y-le-apunta-al-torneo-local
https://www.pagina12.com.ar/secciones/deportes?page=12;La Ciudad Deportiva de Boca Juniors;https://www.pagina12.com.ar/362347-la-ciudad-deportiva-de-boca-juniors
https://www.pagina12.com.ar/secciones/deportes?page=12;Cincinnati: Pella venció a Fognini y avanzó en el Masters 1000;https://www.pagina12.com.ar/362361-cincinnati-pella-vencio-a-fognini-y-avanzo-en-el-masters-100
https://www.pagina12.com.ar/secciones/deportes?page=12;Ubeda y un cambio para enfrentar a Arsenal;https://www.pagina12.com.ar/362412-ubeda-y-un-cambio-para-enfrentar-a-arsenal
https://www.pagina12.com.ar/secciones/deportes?page=12;Battaglia paró su primer equipo y ya piensa en Patronato;https://www.pagina12.com.ar/362418-battaglia-paro-su-primer-equipo-y-ya-piensa-en-patronato
https://www.pagina12.com.ar/secciones/deportes?page=12;San Lorenzo quedó inhibido por la FIFA por tres mercados de pases;https://www.pagina12.com.ar/362436-san-lorenzo-quedo-inhibido-por-la-fifa-por-tres-mercados-de-
https://www.pagina12.com.ar/secciones/deportes?page=12;River perdió por goleada ante Mineiro y se despidió de la Copa Libertadores;https://www.pagina12.com.ar/362454-river-perdio-por-goleada-ante-mineiro-y-se-despidio-de-la-co
https://www.pagina12.com.ar/secciones/deportes?page=12;Furor por Messi: Entradas agotadas y reventa ante el posible debut;https://www.pagina12.com.ar/362270-furor-por-messi-entradas-agotadas-y-reventa-ante-el-posible-
